I1022 01:59:32.040863 76233 caffe.cpp:355] Average time per layer: 
I1022 01:59:32.041689 76233 caffe.cpp:361]    relu5_2   backward: 0.00042 ms.
I1022 01:59:32.041702 76233 caffe.cpp:358]    conv5_3   forward: 367.32 ms.
I1022 01:59:32.041712 76233 caffe.cpp:361]    conv5_3   backward: 0.12744 ms.
I1022 01:59:32.041724 76233 caffe.cpp:358]    relu5_3   forward: 2.0649 ms.
I1022 01:59:32.041738 76233 caffe.cpp:361]    relu5_3   backward: 0.0003 ms.
I1022 01:59:32.041750 76233 caffe.cpp:358]      pool5   forward: 5.82376 ms.
I1022 01:59:32.041764 76233 caffe.cpp:361]      pool5   backward: 0.00064 ms.
I1022 01:59:32.041776 76233 caffe.cpp:358]        fc6   forward: 149.296 ms.
I1022 01:59:32.041790 76233 caffe.cpp:361]        fc6   backward: 0.00046 ms.
I1022 01:59:32.041802 76233 caffe.cpp:358]      relu6   forward: 0.0847 ms.
I1022 01:59:32.041815 76233 caffe.cpp:361]      relu6   backward: 0.00052 ms.
I1022 01:59:32.041828 76233 caffe.cpp:358]      drop6   forward: 0.60704 ms.
I1022 01:59:32.041841 76233 caffe.cpp:361]      drop6   backward: 0.00034 ms.
I1022 01:59:32.041854 76233 caffe.cpp:358]        fc7   forward: 26.8606 ms.
I1022 01:59:32.041867 76233 caffe.cpp:361]        fc7   backward: 0.00046 ms.
I1022 01:59:32.041879 76233 caffe.cpp:358]      relu7   forward: 0.08358 ms.
I1022 01:59:32.041893 76233 caffe.cpp:361]      relu7   backward: 0.00056 ms.
I1022 01:59:32.041904 76233 caffe.cpp:358]      drop7   forward: 0.5971 ms.
I1022 01:59:32.041918 76233 caffe.cpp:361]      drop7   backward: 0.00044 ms.
I1022 01:59:32.041929 76233 caffe.cpp:358]        fc8   forward: 5.85134 ms.
I1022 01:59:32.041941 76233 caffe.cpp:361]        fc8   backward: 0.00042 ms.
I1022 01:59:32.041952 76233 caffe.cpp:358]       loss   forward: 0.76196 ms.
I1022 01:59:32.041965 76233 caffe.cpp:361]       loss   backward: 0.00052 ms.
I1022 01:59:32.041988 76233 caffe.cpp:366] Average Forward pass: 14224.5 ms.
I1022 01:59:32.041999 76233 caffe.cpp:368] Average Backward pass: 5.07354 ms.
I1022 01:59:32.042009 76233 caffe.cpp:370] Average Forward-Backward: 14229.8 ms.
I1022 01:59:32.042019 76233 caffe.cpp:372] Total Time: 711491 ms.

